course_id,course_title,price,num_subscribers,num_lectures,level
445534,Learn AngularJS Step By Step,20,18777,21,Intermediate Level
987666,Learn React : The World's Most Lucrative JavaScript Library,50,1591,74,Beginner Level
1134330,Master Regular Expressions from scratch - All languages,70,1925,38,All Levels
983534,Try AngularJS: Beginner's Guide to Front End Web Development,50,16926,33,Beginner Level
563248,JavaScript Step by Step how to apply it to your web pages,100,13406,44,All Levels
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,200,5739,29,Beginner Level
701636,Learn Web Scraping with Node.js,75,16731,10,All Levels
797832,Getting Started with WordPress 2016,20,1613,20,Beginner Level
41295,Learn HTML5 Programming From Scratch,0,268923,45,All Levels
413494,Getting Started with LESS - Beginner Crash Course,25,1780,21,Beginner Level
911318,Master ECMAScript 2015 (ES6),0,7438,37,All Levels
197828,Learn to Setup Websites from Scratch,0,21087,24,Beginner Level
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,60,1157,31,All Levels
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",20,912,48,Beginner Level
709180,Twitter Integration customize Tweets with developer API,115,2039,19,All Levels
188692,Build a Responsive Website with a Modern Flat Design,0,16527,17,All Levels
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,125,1000,140,Intermediate Level
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,0,26541,38,Beginner Level
1012096,Become A Full Stack Web Developer in 14 Days,195,467,126,All Levels
1016388,Projects In ReactJS - The Complete React Learning Course,50,947,56,Intermediate Level
978852,Beginning Web development Learn the basics of HTML,95,9832,59,Beginner Level
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,80,2184,24,Beginner Level
1199780,Hosting your static website on Amazon AWS S3 service,20,2853,16,Beginner Level
648118,JavaScript Rockstar How to create Incredible Useful code,75,16590,27,All Levels
863812,Spring Core DevOps on AWS,100,1626,78,Intermediate Level
752432,How to Create a Website Without Coding - WordPress 2016,195,9056,31,Beginner Level
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,20,8320,11,All Levels
942366,Introductory To HTML and CSS,50,4106,15,Beginner Level
1103448,Learn how to convert PSD to HTML and CSS responsive,30,5324,14,All Levels
945602,PHP User Login Registration Script With All Features,200,5603,47,All Levels
446608,AJAX : Let's build a COOL project,70,4183,38,All Levels
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,95,301,91,Intermediate Level
678150,Laravel Homestead,0,3883,9,Beginner Level
980114,The Complete TypeScript Programming Guide for Web Developers,40,236,35,Intermediate Level
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,25,1758,16,Intermediate Level
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,200,1266,21,All Levels
967422,XML DOM :basics for beginners,35,920,7,All Levels
708558,Learn HTML Basics From Scratch,0,5004,21,All Levels
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,20,880,24,All Levels
551072,Build Websites from Scratch with Squarespace,50,342,60,Beginner Level
1004008,Introduction to web programming for GIS applications,100,205,97,Beginner Level
344224,Java Spring Security,40,527,11,Intermediate Level
235104,Responsive Html5 Theme Development,20,1517,12,All Levels
598970,What’s New in Bootstrap 4,20,130,20,All Levels
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,50,1018,41,Intermediate Level
575644,Building a Ruby on Rails Application with Neo4j,0,4830,7,Intermediate Level
877036,Sara Learns to Code.  Making an App from Scratch,60,402,35,Beginner Level
691760,Ajax  for Beginners: A Very Basic Introduction,65,755,18,Beginner Level
579182,Wordpress Essentials: Useful Plugins,25,1087,24,Beginner Level
1071060,Django by Example,125,170,78,Expert Level
235990,Build A Great Wordpress Website For Your Business in 2 Hours,35,1054,26,All Levels
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,40,245,36,All Levels
708514,Mastering TypeScript,95,353,41,Expert Level
601260,Mastering AngularJS UI Development,95,464,22,Expert Level
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,35,298,24,Beginner Level
654422,Create a PHP Contact Form in Bootstrap,20,2238,12,All Levels
902748,Introduction To Data Analytics Using Microsoft Power BI,45,1764,16,All Levels
634754,HTML Made Simple For Beginners: Create a One Page Website,65,3380,16,Beginner Level
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,20,1030,30,All Levels
1026206,Website Builder Software Previews,25,1406,20,Beginner Level
484872,Learn How to Create Your Own Social Network,50,4732,14,All Levels
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",50,1724,94,All Levels
846578,JavaScript manipulation of the DOM Document Object Model,20,1618,20,Beginner Level
358508,Create Jekyll blog and host it on Github like a Ninja,20,5056,11,Beginner Level
975060,Learn React JS from scratch,115,1562,34,Beginner Level
904818,Web Security: Common Vulnerabilities And Their Mitigation,50,1547,56,All Levels
472526,PHP for Beginners,40,2626,135,Beginner Level
241590,Make a professional website - 30 Day Guarantee. Discounted!,20,11167,13,All Levels
1182108,Symfony 3: Build a PHP Application with Symfony,20,466,25,All Levels
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,30,1355,29,All Levels
642696,Build a Website in 30 Minutes,95,5065,12,Beginner Level
1121696,Google Blogger : How to Create a Blog,20,1763,30,Beginner Level
389240,How to Make a Website Without Coding- WordPress & Web Skills,30,6413,123,All Levels
297044,Learn WCF And Web APIs From Scratch,50,5398,83,Intermediate Level
462668,How To Build A Website From Scratch + Blogging Blueprint,20,7017,28,All Levels
565282,Learn To Create Different Website Layouts & Media Queries ,195,6510,22,All Levels
1011550,Build Sign Up and Login Forms With Bootstrap Modal,20,1898,31,All Levels
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",20,3299,34,All Levels
1226008,Superb jQuery Course - Become Certified jQuery Developer,95,817,32,All Levels
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,120,1798,24,Beginner Level
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",50,3688,11,All Levels
896858,The Complete WordPress Development & Customization Course,100,1611,157,Expert Level
696016,HTML CSS Easy steps to create a web template from scratch,200,11574,15,Beginner Level
993148,Learn jQuery AJAX in 1 hour,195,2547,18,Intermediate Level
1145206,Develop Competitive Plugins for WordPress and WooCommerce,150,2063,12,All Levels
534376,Get Results - Core Principles of Web Development Tricks Tips,75,22355,26,All Levels
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,200,8577,31,All Levels
1017116,Get to know HTML Learn HTML Basics,200,10674,26,Beginner Level
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,115,783,13,All Levels
732556,PHP: Complete Registration and Login with Email Verification,20,12781,22,All Levels
426196,JavaScript from Beginner to Expert,125,5484,92,All Levels
747552,Build a website HTML5 CSS3 Beginner Course,150,7884,28,Beginner Level
556922,Learn Ruby on Rails: Stripe Payment Processing,40,15724,29,All Levels
1147064,WordPress For Beginners | No Coding Required,20,3106,13,All Levels
651780,jQuery For Beginners : A Basic Introduction,65,6293,8,Beginner Level
944906,WordPress Plugins and Widgets,40,8711,12,Beginner Level
674646,PHP Essential How to create build Amazing websites with PHP,75,8067,44,Beginner Level
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,170,9332,33,All Levels
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,20,3271,54,Beginner Level
1189280,Introduction to Node.js for Beginners,125,1367,58,Beginner Level
543090,Introduction to Coding with Ruby,45,5077,66,Beginner Level
611308,Complete PHP and MySql Course: From Beginner to Professional,200,6508,90,All Levels
959604,Angular JS Essentials,195,4687,24,Beginner Level
540724,How To Setup Web Hosting,0,11758,8,Beginner Level
1089652,"Web Application Development using Redis, Express, and Socket",200,300,66,Beginner Level
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,0,3784,32,Beginner Level
786494,CSS3 Gradients for Web Designers,20,1209,21,All Levels
611518,Learn ASP NET MVC 5 step by step,20,1428,32,Intermediate Level
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,50,716,57,Beginner Level
188828,Web Hosting Set Up and WordPress Installation For Beginners,0,12563,11,Beginner Level
382258,Ruby on Rails 4---A Test-Driven Approach,100,1518,122,Beginner Level
955138,AJAX :basics for beginners,35,1241,9,All Levels
1085064,Let's JavaScript!  Code a calculator,35,380,30,Beginner Level
1038786,JavaScript from Beginner to Advanced,195,395,57,All Levels
512000,WordPress Theme Academy with Bootstrap,20,1169,64,Intermediate Level
1148412,Building a eCommerce Startup in 4 Hours [Livestream],50,1114,23,Beginner Level
1254172,Responsive PHP Registration Form: From Scratch,95,5738,35,All Levels
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),40,6648,22,Beginner Level
1240522,Learn Bootstrap And Make Responsive Websites,25,1605,32,All Levels
903526,HTML Web Development Crash Course,20,4848,17,Beginner Level
53256,Bootstrap Basics: Program Responsive Websites,75,4743,28,All Levels
1030440,Projects with JSON and APIs,20,1520,23,All Levels
947498,Web Design HTML CSS How to Create a Website from Scratch,50,3601,22,Beginner Level
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",200,4033,25,All Levels
173134,Adobe Flash for Beginners - Build Flash Website From Scratch,200,17071,15,All Levels
881210,Learn Complete WordPress for Building a Professional Sites,80,13708,62,All Levels
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,125,430,39,All Levels
767656,Bootstrap Essential Training - Create Your Very Own Website,20,2643,83,All Levels
671960,Angular 2 Jump Start With Typescript,20,1731,74,All Levels
686764,Learn Plugin Development in WordPress By Building  Projects,60,1313,62,All Levels
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",30,775,82,All Levels
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,20,2243,97,All Levels
690788,Learn PHP Programming for Absolute Beginners - Lite,20,2749,7,All Levels
854756,Learn Drupal 8 - With a Live Project,55,2012,59,All Levels
1023668,Supreme NodeJS Course - For Beginners,200,1080,76,All Levels
482404,CSS3 for beginners,195,3831,25,Beginner Level
624578,Javascript for beginners,75,2071,14,Beginner Level
753940,Become a Bootstrap Expert: Build 20 Layouts!,35,2755,179,All Levels
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,50,1216,28,All Levels
739770,PHP MySQL: Learn PHP MySQL with Project,20,2314,25,All Levels
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,0,8770,13,Beginner Level
270808,Projects in Django and Python,60,1764,28,All Levels
106156,"Create, Update and Manage Your Own Website Using Drupal 7",120,2837,49,All Levels
589342,Learn HTML - The programming language to build a webpage!,25,1655,19,Beginner Level
37684,Learn To Program JavaScript (in ten easy steps),75,2721,44,Beginner Level
964118,Bootstrap :basics for beginners,40,1152,14,All Levels
212374,Introduction to CSS Development,0,15493,25,Beginner Level
970252,PHP :basics for beginners,45,1562,12,All Levels
465870,Beginning Oracle WebLogic for Administrators,0,9786,7,Beginner Level
442504,Build an HTML5 and CSS3 Website in 35 Minutes,20,1904,17,Beginner Level
1121650,Angular 2 Routing: Up And Running,0,3357,13,Intermediate Level
737758,Advanced Prezi: Make Amazing Presentations ,30,2200,12,All Levels
72262,1 hour jQuery,100,5456,25,Beginner Level
443746,The WpFASTER WordPress Speed Optimization Master Course,175,2134,55,All Levels
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,95,4675,56,All Levels
645714,Build Apps with ReactJS: The Complete Course,40,1433,34,All Levels
929260,Learn SASS: from beginner to expert,20,1734,13,Beginner Level
683394,The complete HTML5 course,20,3461,23,Beginner Level
311916,Create a Responsive Website with Bootstrap 3,50,4076,22,Intermediate Level
1009166,Lerning PHP by building website,185,567,34,All Levels
947116,Learn PHP Object Oriented Features with Simple Examples,20,1723,7,All Levels
835712,Crash Course - Learn to Create a PHP MVC Framework,50,1282,12,All Levels
954036,JSON :basics for beginners,45,2052,8,All Levels
745120,CSSCasts; CSS libraries Plugins Tips & Tricks for Developers,200,1874,224,All Levels
797040,Complete Guide to Front-End Web Development and Design,200,1119,204,Beginner Level
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",100,1023,44,All Levels
8324,Javascript for Beginners,20,3697,48,All Levels
756914,MongooseJS Essentials - Learn MongoDB for Node.js,0,21682,8,Beginner Level
405840,Regular Expressions for Beginners - Universal,100,1975,36,All Levels
899534,Learn Redis from Scratch,40,553,31,Intermediate Level
570848,WordPress Plugin Development -> Deep dive discovery!,40,2650,39,All Levels
714678,Learn Ajax and jquery with PHP,20,2964,9,Beginner Level
791610,Create a business website with WordPress,50,1624,38,All Levels
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,65,1640,29,Beginner Level
856530,Understand PHP Arrays and HTTP Request in a Better Way,35,1627,7,All Levels
530092,Mastering CSS,95,1815,42,Expert Level
1211160,The Complete Wordpress Theme Development Guide,25,1011,19,Beginner Level
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,95,2430,36,All Levels
504316,Learn Jquery from Scratch 2-Hour Training ,20,5318,13,Beginner Level
389018,How to Create a Wordpress Website from Scratch - No Coding,20,7018,38,All Levels
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,75,1634,21,All Levels
739090,The Complete Guide to JavaScript Development,110,3590,104,All Levels
720144,Basic HTML CSS and Web Design,30,4030,46,Beginner Level
365816,Build Professional WordPress Website,145,4020,52,All Levels
977474,Ultimate CSS3 Course - From Beginners To Professional,95,2635,30,All Levels
481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,200,7211,491,All Levels
978850,Learn by Example : ReactJS,50,1496,74,Beginner Level
825354,React.js Quickly: Developing Scalable Web User Interfaces,50,4447,24,Intermediate Level
822670,JavaScript - Tricks and Workarounds,100,1410,67,All Levels
65492,Kids Coding - Beginner HTML,20,6628,19,Beginner Level
1051672,Learn PHP from scratch!!,25,1908,17,Beginner Level
688968,PHP with PDO - ULTIMATE Crash Course,50,1248,18,All Levels
495484,JavaScript for beginners with live examples,195,4587,49,Beginner Level
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,50,2351,16,All Levels
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,20,3898,32,Beginner Level
492818,Professional WordPress Theme Development For 2017,20,3185,94,All Levels
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,100,557,133,All Levels
1112604,Javascript Specialist,200,408,80,Beginner Level
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,70,1703,65,All Levels
516062,JavaScript Intro to learning JavaScript web programming,20,17554,16,Beginner Level
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,20,7368,52,Beginner Level
1064104,"Laravel, the complete guide with real world projects",200,676,125,All Levels
900434,VueJS V1 Introduction to VueJS JavaScript Framework,200,3632,31,Beginner Level
609992,HTML CSS: Essential steps to learn HTML CSS,145,10576,23,Beginner Level
77642,Learn HTML 5 in 1 hour,100,11643,21,Beginner Level
269006,Learn Html5 & CSS3 from scratch,20,13960,19,All Levels
151956,Responsive Web Design: Made Easy,195,5085,27,All Levels
908996,Parse Server: From Front End to Full Stack,200,1130,66,Intermediate Level
269638,Codeigniter: How to use Codeigniter that drives knowledge,150,14606,21,All Levels
452684,jQuery for Beginners - Create Website Animations Easily,100,2971,28,All Levels
844458,How to Build Chat Bots: From Beginner to Intermediate,140,2814,35,All Levels
403604,Web Development with BootStrap - 16 Instant Themes Included!,40,1355,27,All Levels
549094,Install a Wordpress Theme the Correct Way & Charge Others,20,2335,18,All Levels
59014,Coding for Entrepreneurs Basic,0,161029,27,Beginner Level
45941,The CSS and CSS3 Crash Course,150,2051,76,All Levels
851868,Build a Business or Personal Website Using Wordpress,200,1069,61,Beginner Level
814206,Learn By Example: PHP For Dynamic Websites,50,1439,77,Beginner Level
590406,Learn ReactJS: Code Like A Facebook Developer,20,1948,45,Intermediate Level
680180,Learn to Build Web Apps using D3JS,40,841,29,All Levels
899492,How to create awesome website and e-commerce in 1 hour,20,937,10,All Levels
1056848,Joomla for Beginners - Learn how to build a website with CMS,95,583,35,Beginner Level
846412,Learning Drupal 8,50,577,101,All Levels
336938,Learn How To Build a Web Application Without Coding,0,9364,10,Beginner Level
375136,Rock Solid Wordpress Security - Secure Web Development,0,5052,23,All Levels
602218,Mastering JavaScript,95,694,39,Expert Level
1022682,PHP Laravel 5:Creating a CRUD application,45,511,7,All Levels
968304,XQUERY :basics for beginners,40,937,6,All Levels
180547,PHP Development with the Laravel Framework,50,1611,20,All Levels
1178762,WordPress Development - Themes and Plugins Complete Guide,200,103,72,All Levels
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,40,670,37,Beginner Level
130168,HTML and CSS for Beginning Web Developers,100,1606,73,Beginner Level
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,200,260,64,Beginner Level
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,50,122,116,All Levels
968278,XSLT :basics for beginners,35,877,7,All Levels
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,200,1215,33,All Levels
1075808,JSON Crash Course for Beginners,45,3323,7,Beginner Level
560996,You can create Incredible Websites with HTML CSS learn how,100,11892,28,All Levels
654680,JavaScript Tricks how to create code projects from scratch,75,15106,16,All Levels
975906,The Sass Course! Learn Sass for Real-World Websites,95,975,18,All Levels
951060,Web Design How to Create a Website HTML CSS Bootstrap,75,5263,29,Beginner Level
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,195,596,84,All Levels
159760,Create A Custom Responsive WordPress Website For A Client,95,7517,47,All Levels
30243,Mastering HTML5 Programming - The Easier Way,75,21653,35,All Levels
566910,How to Launch Your Own Website Builder Service,20,9028,12,Beginner Level
783158,Getting Started with HTML,40,7375,17,Beginner Level
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,95,5177,70,All Levels
1027812,Build A Weather App With Ajax Using Open Weather Map API,20,6548,38,All Levels
607048,Essentials of JavaScript Practice Coding Exercises Tips,80,28125,21,Beginner Level
704732,Learn and Earn with HTML & CSS,20,9349,69,All Levels
574876,Get started Creating Websites Everything you need provided,100,14260,43,Beginner Level
803378,JavaScript in Action JavaScript Projects,150,7720,17,Beginner Level
715516,Modern Web Development with Laravel 5.2 (PHP Framework),120,2142,71,All Levels
101864,Programming for Entrepreneurs - JavaScript,200,12873,38,Beginner Level
682484,Create a Website from Scratch using HTML CSS step by step,75,12882,20,Beginner Level
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,195,12368,26,All Levels
797038,Learn jQuery by Example Course,170,8625,73,Beginner Level
1099956,Bootstrap 4 Theme Development Masterclass,150,2641,15,All Levels
1211800,Wordpress Theme Development for Beginners,20,1052,47,All Levels
958750,Web Design Creating websites from scratch,75,13920,28,Beginner Level
515188,HTML Learning the Basics Intro to HTML website coding,20,7416,14,Beginner Level
1172740,Learn how to use Javascript Components with PHP and Symfony,90,1822,25,All Levels
846832,So you think you know JavaScript?,50,1010,25,All Levels
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,110,1425,34,All Levels
11153,Learn jQuery: An In-depth Course For Beginners,50,7014,62,All Levels
147908,JavaScript for Beginning Web Developers,75,7785,33,Beginner Level
688092,JQuery Create Overlay Popups from scratch using Jquery,50,4407,29,All Levels
1047968,Vue JS 2: From Beginner to Professional,145,602,214,All Levels
585496,Ultimate AngularJS: Build a Real-World App from Scratch,100,1712,49,All Levels
911712,Wordpress Site Migration,20,1894,35,All Levels
803074,introduction to HTML Course,20,3258,16,Beginner Level
200742,Create Single Page Website using Twitter Bootstrap 3,20,7449,13,Intermediate Level
1072248,The All-In-One Web Development Course,85,538,113,All Levels
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,50,1271,110,Beginner Level
173888,AngularJS for the Real World - Learn by creating a WebApp,115,1407,69,All Levels
361620,Wordpress Tutorial   ,200,2311,44,All Levels
418386,Create a REAL Social Network like Facebook in PHP + MySQL,45,1002,174,All Levels
212398,Advanced Node.js Development,55,2565,41,Expert Level
1097778,ASP.NET MVC 5 Project - Facebook Clone,30,210,41,All Levels
653852,Bootstrap For Beginners: A  Basic Introduction,55,1186,9,Beginner Level
598516,jQuery for Beginners,20,1421,36,All Levels
900794,JavaScript Basics For Web Developers,20,958,17,Beginner Level
564546,Learn PHP from Scratch,50,1550,27,Beginner Level
516064,Learn Express,25,1309,14,Intermediate Level
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",145,251,25,All Levels
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,40,723,37,All Levels
142666,Improved SEO with Rich Snippets and MicroData,0,11026,13,Intermediate Level
440006,X theme for WordPress: Responsive web design without code!,20,1318,55,All Levels
857270,Become a HTML and CSS Developer - Build a Responsive Site,0,3894,29,Beginner Level
370752,How to Make a Wordpress Website 2017,0,12293,18,All Levels
651990,Install Wordpress,20,1447,7,Beginner Level
923146,CSS Specialist: Comprehensive CSS Training,100,487,52,Beginner Level
295843,Introduction to Laravel 4,0,9110,22,All Levels
1170690,Introduction to Elm,0,1519,20,Intermediate Level
603408,Learn to Freelance with People Per hour  (URDU),20,948,8,All Levels
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,75,2023,25,All Levels
997916,Amazon Alexa Development: From Beginner to Intermediate,140,1858,52,All Levels
856526,The Build a SAAS App with Flask Course,40,2244,168,All Levels
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,95,3619,19,Intermediate Level
63612,1 Hour JavaScript,200,22999,18,Beginner Level
745468,Building An E-Commerce Store Using Java Spring Framework,95,2743,61,All Levels
986406,Typescript Masterclass & FREE E-Book,150,1229,108,All Levels
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,100,3701,125,All Levels
1128560,JavaScript - Become Higly Paid Front End Developer,105,710,49,Beginner Level
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,20,6588,36,All Levels
1109736,Beginners Introduction to Web Development,200,7331,18,Beginner Level
982860,Django + AngularJS for a Powerful Web Application,95,4463,36,Intermediate Level
859936,WordPress Academy: Learn WordPress step by step,150,1873,79,Beginner Level
532008,Web Development Essential Skills - Complete HTML and CSS,95,1388,58,All Levels
783746,Byte-Sized-Chunks: Closures in Javascript,20,1292,12,All Levels
595818,Laravel Account Activation Project,50,1147,19,All Levels
774910,WordPress: Create an Amazing Website With Ease,200,1109,24,All Levels
447136,Mastering the Google Chrome Developer Tools,20,2002,31,All Levels
525034,Kali Linux Web App Testing,75,876,29,All Levels
769314,Learn Ruby Programming The Easy Way - Lite,20,1186,7,All Levels
574082,"Web Scraping with Python, Ruby & import. io",75,973,46,All Levels
770526,Sending email with PHP: from Basic to Advanced,40,379,45,All Levels
510784,WordPress 2016 for Beginners : Build awesome websites!,20,2177,43,All Levels
551702,Learn to make websites with Google's Material Design Lite,20,1063,84,All Levels
311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,35,1309,43,All Levels
631128,Complete Python Web Course: Build 8 Python Web Apps,110,7489,173,All Levels
246154,Web Design for Beginners: Real World Coding in HTML & CSS,100,9103,58,All Levels
967058,Ethereum Developer: Build A Decentralised Blockchain App,195,3169,38,All Levels
548278,The Complete Web Development Course -  Build 15 Projects,200,7501,384,All Levels
1004134,Angular 2 + Rails 5 Bootcamp,150,1967,60,Intermediate Level
1025026,Javascript - From Beginner to Pro-Build real world JS apps,195,28694,77,Beginner Level
1251786,Redux in Angular (2 and 4+),70,909,13,Intermediate Level
687466,The complete JavaScript developer: MEAN stack zero-to-hero,75,4820,53,All Levels
369662,Running a Web Development Business: The Complete Guide,150,24575,98,All Levels
318638,Projects In JavaScript & JQuery,60,9109,50,All Levels
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,50,18818,80,All Levels
1115348,"Full stack Universal React with Redux, Node js and MongoDB",195,1121,62,Intermediate Level
34882,Creating an MP3 Player with HTML5,20,14551,14,All Levels
537008,Be a Bootstrap Developer from scratch,100,5800,32,Beginner Level
806020,Create Your First Wordpress Site in Under an Hour,20,4867,12,Beginner Level
1253650,Learn Coding as RF or Telecom Engineer - Build Real Program,25,1006,8,Beginner Level
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,80,4616,19,All Levels
778226,Building HTML5 Canvas projects from scratch,100,8968,25,Beginner Level
1217948,Learn How To Become a Web Developer From Scratch,200,7062,172,Beginner Level
1027276,"Earn Big Profits With Web Development, Simple and Easy!",90,3073,13,Beginner Level
531360,BDD with Ruby on Rails using RSpec 3 and Capybara,175,2706,103,All Levels
958132,Learn By Example: jQuery,50,1702,78,All Levels
368340,Professional Python Web Development Using Flask,120,3420,102,Beginner Level
584786,JavaScript HTML CSS Project make a Quiz Tutorial,95,7130,24,All Levels
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,195,918,39,Beginner Level
56259,jQuery UI In Depth,25,1520,52,All Levels
402508,Codeless Website Development with Adobe Muse,50,461,46,All Levels
1013380,Learn To Build A Google Map App Using Angular 2,30,116,7,Beginner Level
961996,Learn Reactivex From Ground Up,40,207,32,Intermediate Level
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,35,333,14,Beginner Level
520870,WordPress Theme Customization 101 (for beginners),40,305,9,Beginner Level
592352,Supercharging Development With Atom Text Editor,20,644,28,All Levels
676554,Master WCF 4.0 From Scratch Using C#,50,415,53,All Levels
19422,Drupal 7 for Beginners,35,926,37,All Levels
994362,Critical Web Dev Skills & Tools for the Non-Tech Hustler,0,3118,33,All Levels
593128,Install WordPress on Computer using XAMPP,0,4290,15,Beginner Level
1053406,Java Web Services Part 2,20,959,74,Intermediate Level
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,195,55332,144,All Levels
857162,Learn To Create WordPress Themes By Building 10 Projects,60,2273,91,All Levels
1107524,The Complete NodeJS Course: Build a Full Business Rating App,195,17784,61,All Levels
653846,Master the MEAN Stack - Learn By Example,195,25799,42,Intermediate Level
1090788,First Web Application with Spring Boot,40,2865,32,Beginner Level
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,200,346,74,Beginner Level
306556,Backbone Tutorial: Learn Backbonejs from Scratch,90,4957,60,All Levels
420652,AngularJS Custom Directives with Dan Wahlin,75,4128,61,All Levels
866460,Angular 2+ with Typescript - Essential Training,195,29348,66,Beginner Level
949282,Learn Angular 2 from Beginner to Advanced,195,32696,67,Beginner Level
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,30,3503,41,Beginner Level
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,195,2354,45,All Levels
1075662,Learning Docker and Kubernetes by Lab,30,586,56,All Levels
606756,Projects in ExpressJS - Learn ExpressJs building 10 projects,50,1949,102,All Levels
1013314,PHP For Beginners : Learn PHP From Scratch!,100,1825,58,All Levels
859422,Bootstrap 4.0 New Features: Build Responsive Website,40,2296,14,All Levels
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,30,550,70,All Levels
1035940,Professional RESTful API Design using Python Flask,120,578,36,Intermediate Level
30911,HTML5 APIs For JavaScript - A Course For Web Developers ,50,7706,45,All Levels
1063722,Learn Python Django - A Hands-On Course,50,1339,18,Beginner Level
125806,Comprehensive JavaScript Programming,20,6760,27,All Levels
1101204,Security for your WordPress site,85,1096,7,Beginner Level
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,50,7407,147,All Levels
886614,Accelerated ES6 JavaScript Training,110,5811,114,Intermediate Level
1241254,AWS Serverless APIs & Apps - A Complete Introduction,145,2145,136,All Levels
822444,Python and Django Full Stack Web Developer Bootcamp,200,11832,191,All Levels
904462,The Complete Elixir and Phoenix Bootcamp,50,5279,123,All Levels
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),190,5332,160,Intermediate Level
970600,REST APIs with Flask and Python,110,5151,115,Intermediate Level
756150,Angular 4 (formerly Angular 2) - The Complete Guide,190,73783,329,All Levels
80940,Build Websites from Scratch with HTML & CSS,145,51257,77,Beginner Level
